QQ-YYYY,PASSENGERS,MEDIAN_ITIN_FARE,AVG_ITIN_FARE,MIN_ITIN_FARE,MAX_ITIN_FARE,ORIGIN_CITY_NAME,ORIGIN_LONGITUDE,ORIGIN_LATITUDE,DEST_CITY_NAME
Q4 of 2013,150.0,453.0,495.51162790697674,0.0,1498.0,"Arcata/Eureka, CA",-124.1075,40.97916667,"San Francisco, CA"
Q4 of 2013,3.0,901.0,745.6666666666666,10.0,1326.0,"Kodiak, AK",-152.49388889,57.75,"Oakland, CA"
Q4 of 2013,2.0,1034.5,1034.5,982.0,1087.0,"Kodiak, AK",-152.49388889,57.75,"San Francisco, CA"
Q4 of 2013,1.0,1097.0,1097.0,1097.0,1097.0,"Kodiak, AK",-152.49388889,57.75,"Santa Rosa, CA"
Q4 of 2013,1.0,10.0,10.0,10.0,10.0,"Alexandria, LA",-92.54694444,31.32416667,"Oakland, CA"
Q4 of 2013,24.0,442.0,454.0,0.0,762.0,"Alexandria, LA",-92.54694444,31.32416667,"San Francisco, CA"
Q4 of 2013,5.0,357.0,378.8,308.0,477.0,"Alexandria, LA",-92.54694444,31.32416667,"San Jose, CA"
Q4 of 2013,33.0,595.0,627.4516129032259,293.0,1242.0,"Augusta, GA",-81.96444444,33.36916667,"San Francisco, CA"
Q4 of 2013,1.0,1713.0,1713.0,1713.0,1713.0,"Augusta, GA",-81.96444444,33.36916667,"San Jose, CA"
Q4 of 2013,1.0,1449.0,1449.0,1449.0,1449.0,"King Salmon, AK",-156.65166667,58.67777778,"Oakland, CA"
Q4 of 2013,36.0,659.0,620.2758620689655,10.0,1101.0,"Albany, NY",-73.80527778,42.74583333,"Oakland, CA"
Q4 of 2013,245.0,615.0,630.7768240343347,0.0,2443.0,"Albany, NY",-73.80527778,42.74583333,"San Francisco, CA"
Q4 of 2013,35.0,638.0,646.3235294117648,10.0,1117.0,"Albany, NY",-73.80527778,42.74583333,"San Jose, CA"
Q4 of 2013,1.0,10.0,10.0,10.0,10.0,"Albany, NY",-73.80527778,42.74583333,"Santa Rosa, CA"
Q4 of 2013,6.0,479.5,470.5,355.0,568.0,"Waterloo, IA",-92.39972222,42.55611111,"San Francisco, CA"
Q4 of 2013,5.0,487.0,343.4,0.0,708.0,"Waterloo, IA",-92.39972222,42.55611111,"San Jose, CA"
Q4 of 2013,3.0,556.0,529.6666666666666,445.0,588.0,"Alamosa, CO",-105.86666667,37.43666667,"San Francisco, CA"
Q4 of 2013,7.0,317.5,322.6666666666667,150.0,535.0,"Walla Walla, WA",-118.29111111,46.09472222,"Oakland, CA"
Q4 of 2013,11.0,339.0,412.3636363636364,237.0,704.0,"Walla Walla, WA",-118.29111111,46.09472222,"San Francisco, CA"
Q4 of 2013,7.0,368.0,336.0,10.0,527.0,"Walla Walla, WA",-118.29111111,46.09472222,"San Jose, CA"
Q4 of 2013,1.0,838.0,838.0,838.0,838.0,"Walla Walla, WA",-118.29111111,46.09472222,"Santa Rosa, CA"
Q4 of 2013,13.0,575.0,581.8461538461538,10.0,1095.0,"Amarillo, TX",-101.72194444,35.22722222,"Oakland, CA"
Q4 of 2013,13.0,512.0,548.8461538461538,412.0,837.0,"Amarillo, TX",-101.72194444,35.22722222,"San Francisco, CA"
Q4 of 2013,14.0,549.5,556.5,10.0,1065.0,"Amarillo, TX",-101.72194444,35.22722222,"San Jose, CA"
Q4 of 2013,40.0,570.0,605.0,10.0,1565.0,"Anchorage, AK",-149.98527778,61.16916667,"Oakland, CA"
Q4 of 2013,92.0,552.0,627.3048780487804,0.0,1565.0,"Anchorage, AK",-149.98527778,61.16916667,"San Francisco, CA"
Q4 of 2013,37.0,663.5,560.2647058823529,0.0,1323.0,"Anchorage, AK",-149.98527778,61.16916667,"San Jose, CA"
Q4 of 2013,5.0,10.0,40.2,10.0,161.0,"Anchorage, AK",-149.98527778,61.16916667,"Santa Rosa, CA"
Q4 of 2013,2.0,671.0,671.0,521.0,821.0,"Altoona, PA",-78.32,40.29722222,"San Francisco, CA"
Q4 of 2013,3.0,567.0,397.3333333333333,10.0,615.0,"Alpena, MI",-83.55583333,45.08166667,"San Francisco, CA"
Q4 of 2013,3.0,573.0,573.0,553.0,593.0,"Watertown, NY",-76.02138889,43.99083333,"San Francisco, CA"
Q4 of 2013,2.0,171.5,171.5,10.0,333.0,"Watertown, NY",-76.02138889,43.99083333,"San Jose, CA"
Q4 of 2013,156.0,661.0,774.0733944954128,0.0,2532.0,"Aspen, CO",-106.86888889,39.22416667,"San Francisco, CA"
Q4 of 2013,4.0,440.5,415.75,10.0,772.0,"Aspen, CO",-106.86888889,39.22416667,"San Jose, CA"
Q4 of 2013,255.0,498.0,524.9751037344398,0.0,1508.0,"Atlanta, GA",-84.42722222,33.64083333,"Oakland, CA"
Q4 of 2013,2365.0,543.0,611.9786142001711,0.0,2570.0,"Atlanta, GA",-84.42722222,33.64083333,"San Francisco, CA"
Q4 of 2013,452.0,492.0,534.0794044665013,0.0,1711.0,"Atlanta, GA",-84.42722222,33.64083333,"San Jose, CA"
Q4 of 2013,1.0,1024.0,1024.0,1024.0,1024.0,"Atlanta, GA",-84.42722222,33.64083333,"Santa Rosa, CA"
Q4 of 2013,25.0,677.0,704.2608695652174,0.0,1967.0,"Appleton, WI",-88.52,44.25777778,"San Francisco, CA"
Q4 of 2013,7.0,515.0,674.0,463.0,1103.0,"Appleton, WI",-88.52,44.25777778,"San Jose, CA"
Q4 of 2013,2.0,834.5,834.5,667.0,1002.0,"Watertown, SD",-97.15416667,44.90888889,"San Francisco, CA"
Q4 of 2013,2.0,609.0,609.0,553.0,665.0,"Augusta/Waterville, ME",-69.79666667,44.31805556,"San Francisco, CA"
Q4 of 2013,492.0,358.5,409.47902097902096,5.0,1924.0,"Austin, TX",-97.67,30.19444444,"Oakland, CA"
Q4 of 2013,1874.0,400.0,481.3994889267462,0.0,3500.0,"Austin, TX",-97.67,30.19444444,"San Francisco, CA"
Q4 of 2013,775.0,426.5,474.46875,0.0,1317.0,"Austin, TX",-97.67,30.19444444,"San Jose, CA"
Q4 of 2013,1.0,331.0,331.0,331.0,331.0,"Austin, TX",-97.67,30.19444444,"Santa Rosa, CA"
Q4 of 2013,4.0,637.0,659.25,415.0,948.0,"Asheville, NC",-82.54111111,35.435,"Oakland, CA"
Q4 of 2013,78.0,618.0,637.5416666666666,0.0,1801.0,"Asheville, NC",-82.54111111,35.435,"San Francisco, CA"
Q4 of 2013,8.0,561.0,602.125,7.0,1207.0,"Asheville, NC",-82.54111111,35.435,"San Jose, CA"
Q4 of 2013,36.0,637.0,670.8571428571429,0.0,1794.0,"Scranton/Wilkes-Barre, PA",-75.72583333,41.33916667,"San Francisco, CA"
Q4 of 2013,164.0,160.0,185.46875,116.0,348.0,"Phoenix, AZ",-111.65555556,33.30777778,"Oakland, CA"
Q4 of 2013,22.0,683.0,727.1818181818181,10.0,1239.0,"Kalamazoo, MI",-85.55361111,42.23638889,"San Francisco, CA"
Q4 of 2013,6.0,644.5,692.1666666666666,517.0,976.0,"Kalamazoo, MI",-85.55361111,42.23638889,"San Jose, CA"
Q4 of 2013,59.0,583.0,580.2244897959183,10.0,1081.0,"Hartford, CT",-72.68333333,41.93861111,"Oakland, CA"
Q4 of 2013,450.0,447.0,506.87327188940094,0.0,2428.0,"Hartford, CT",-72.68333333,41.93861111,"San Francisco, CA"
Q4 of 2013,74.0,383.0,439.8285714285714,0.0,1269.0,"Hartford, CT",-72.68333333,41.93861111,"San Jose, CA"
Q4 of 2013,1.0,683.0,683.0,683.0,683.0,"Hartford, CT",-72.68333333,41.93861111,"Santa Rosa, CA"
Q4 of 2013,1.0,629.0,629.0,629.0,629.0,"Bradford, PA",-78.63944444,41.80222222,"San Francisco, CA"
Q4 of 2013,3.0,695.0,688.6666666666666,641.0,730.0,"Scottsbluff, NE",-103.60111111,41.87527778,"San Francisco, CA"
Q4 of 2013,1.0,1819.0,1819.0,1819.0,1819.0,"Bakersfield, CA",-119.05222222,35.43,"Oakland, CA"
Q4 of 2013,85.0,373.0,391.6666666666667,0.0,799.0,"Bakersfield, CA",-119.05222222,35.43,"San Francisco, CA"
Q4 of 2013,1.0,357.0,357.0,357.0,357.0,"Binghamton, NY",-75.96916667,42.20138889,"Oakland, CA"
Q4 of 2013,28.0,674.0,679.6785714285714,0.0,1669.0,"Binghamton, NY",-75.96916667,42.20138889,"San Francisco, CA"
Q4 of 2013,2.0,430.5,430.5,10.0,851.0,"Binghamton, NY",-75.96916667,42.20138889,"San Jose, CA"
Q4 of 2013,2.0,1135.5,1135.5,1057.0,1214.0,"Bangor, ME",-68.82777778,44.80777778,"Oakland, CA"
Q4 of 2013,25.0,476.0,595.84,10.0,1863.0,"Bangor, ME",-68.82777778,44.80777778,"San Francisco, CA"
Q4 of 2013,1.0,575.0,575.0,575.0,575.0,"Bar Harbor, ME",-68.36166667,44.44888889,"San Jose, CA"
Q4 of 2013,46.0,535.0,555.2857142857143,7.0,1049.0,"Birmingham, AL",-86.75555556,33.56305556,"Oakland, CA"
Q4 of 2013,146.0,546.0,608.7862595419847,0.0,3613.0,"Birmingham, AL",-86.75555556,33.56305556,"San Francisco, CA"
Q4 of 2013,45.0,582.0,599.7209302325581,0.0,2235.0,"Birmingham, AL",-86.75555556,33.56305556,"San Jose, CA"
Q4 of 2013,30.0,370.0,440.7916666666667,10.0,1201.0,"Billings, MT",-108.54277778,45.80694444,"Oakland, CA"
Q4 of 2013,59.0,356.0,416.82142857142856,0.0,1183.0,"Billings, MT",-108.54277778,45.80694444,"San Francisco, CA"
Q4 of 2013,27.0,438.5,415.9583333333333,210.0,716.0,"Billings, MT",-108.54277778,45.80694444,"San Jose, CA"
Q4 of 2013,1.0,705.0,705.0,705.0,705.0,"Bismarck/Mandan, ND",-100.7525,46.77888889,"Oakland, CA"
Q4 of 2013,26.0,577.5,560.9615384615385,0.0,1258.0,"Bismarck/Mandan, ND",-100.7525,46.77888889,"San Francisco, CA"
Q4 of 2013,3.0,10.0,306.0,0.0,908.0,"Bismarck/Mandan, ND",-100.7525,46.77888889,"San Jose, CA"
Q4 of 2013,1.0,549.0,549.0,549.0,549.0,"Bemidji, MN",-94.93472222,47.50972222,"San Francisco, CA"
Q4 of 2013,3.0,591.0,624.0,590.0,691.0,"Bemidji, MN",-94.93472222,47.50972222,"San Jose, CA"
Q4 of 2013,11.0,495.0,444.8181818181818,10.0,912.0,"Branson, MO",-93.20055556,36.53194444,"Oakland, CA"
Q4 of 2013,74.0,440.0,462.2972972972973,10.0,902.0,"Branson, MO",-93.20055556,36.53194444,"San Francisco, CA"
Q4 of 2013,1.0,575.0,575.0,575.0,575.0,"Branson, MO",-93.20055556,36.53194444,"San Jose, CA"
Q4 of 2013,263.0,244.0,274.9848484848485,10.0,911.0,"Bellingham, WA",-122.53472222,48.79444444,"Oakland, CA"
Q4 of 2013,18.0,302.0,329.75,10.0,797.0,"Bellingham, WA",-122.53472222,48.79444444,"San Francisco, CA"
Q4 of 2013,21.0,356.0,392.75,150.0,741.0,"Bellingham, WA",-122.53472222,48.79444444,"San Jose, CA"
Q4 of 2013,20.0,465.0,475.75,7.0,1811.0,"Bloomington/Normal, IL",-88.9275,40.48194444,"San Francisco, CA"
Q4 of 2013,3.0,462.0,492.0,410.0,604.0,"Bloomington/Normal, IL",-88.9275,40.48194444,"San Jose, CA"
Q4 of 2013,208.0,473.0,484.9340659340659,5.0,1108.0,"Nashville, TN",-86.68194444,36.12666667,"Oakland, CA"
Q4 of 2013,492.0,482.0,533.5134474327629,0.0,3950.0,"Nashville, TN",-86.68194444,36.12666667,"San Francisco, CA"
Q4 of 2013,191.0,478.0,487.14619883040933,0.0,1921.0,"Nashville, TN",-86.68194444,36.12666667,"San Jose, CA"
Q4 of 2013,391.0,394.0,393.484375,5.0,673.0,"Boise, ID",-116.225,43.56527778,"Oakland, CA"
Q4 of 2013,288.0,516.0,569.5743243243244,0.0,3438.0,"Boise, ID",-116.225,43.56527778,"San Francisco, CA"
Q4 of 2013,157.0,362.0,372.9904761904762,5.0,779.0,"Boise, ID",-116.225,43.56527778,"San Jose, CA"
Q4 of 2013,2.0,212.5,212.5,10.0,415.0,"Boise, ID",-116.225,43.56527778,"Santa Rosa, CA"
Q4 of 2013,160.0,436.0,467.1194029850746,10.0,1286.0,"Boston, MA",-71.00611111,42.36361111,"Oakland, CA"
Q4 of 2013,5331.0,563.5,721.5424892703862,0.0,6842.0,"Boston, MA",-71.00611111,42.36361111,"San Francisco, CA"
Q4 of 2013,545.0,452.0,518.3480278422273,0.0,2945.0,"Boston, MA",-71.00611111,42.36361111,"San Jose, CA"
Q4 of 2013,1.0,1970.0,1970.0,1970.0,1970.0,"Boston, MA",-71.00611111,42.36361111,"Santa Rosa, CA"
Q4 of 2013,3.0,524.0,590.3333333333334,457.0,790.0,"Beaumont/Port Arthur, TX",-94.02,29.95083333,"San Francisco, CA"
Q4 of 2013,1.0,531.0,531.0,531.0,531.0,"Beaumont/Port Arthur, TX",-94.02,29.95083333,"San Jose, CA"
Q4 of 2013,4.0,726.0,815.25,10.0,1799.0,"Brunswick, GA",-81.46638889,31.25888889,"San Francisco, CA"
Q4 of 2013,1.0,1502.0,1502.0,1502.0,1502.0,"Aguadilla, Puerto Rico",-67.13,18.49583333,"Oakland, CA"
Q4 of 2013,5.0,942.0,855.6,587.0,1143.0,"Aguadilla, Puerto Rico",-67.13,18.49583333,"San Francisco, CA"
Q4 of 2013,1.0,912.0,912.0,912.0,912.0,"Aguadilla, Puerto Rico",-67.13,18.49583333,"San Jose, CA"
Q4 of 2013,2.0,611.0,611.0,529.0,693.0,"Brainerd, MN",-94.1375,46.39722222,"San Francisco, CA"
Q4 of 2013,1.0,623.0,623.0,623.0,623.0,"Brainerd, MN",-94.1375,46.39722222,"San Jose, CA"
Q4 of 2013,20.0,577.5,588.75,0.0,1120.0,"Brownsville, TX",-97.42555556,25.90638889,"San Francisco, CA"
Q4 of 2013,5.0,520.0,621.6,10.0,1419.0,"Brownsville, TX",-97.42555556,25.90638889,"San Jose, CA"
Q4 of 2013,1.0,1173.0,1173.0,1173.0,1173.0,"Barrow, AK",-156.76611111,71.28555556,"San Francisco, CA"
Q4 of 2013,9.0,613.0,716.6666666666666,293.0,1526.0,"Butte, MT",-112.49388889,45.95111111,"Oakland, CA"
Q4 of 2013,7.0,527.0,528.7142857142857,329.0,807.0,"Butte, MT",-112.49388889,45.95111111,"San Francisco, CA"
Q4 of 2013,5.0,478.0,486.5,353.0,637.0,"Butte, MT",-112.49388889,45.95111111,"San Jose, CA"
Q4 of 2013,3.0,612.0,704.3333333333334,472.0,1029.0,"Baton Rouge, LA",-91.15055556,30.53166667,"Oakland, CA"
Q4 of 2013,74.0,505.0,518.7540983606557,0.0,1136.0,"Baton Rouge, LA",-91.15055556,30.53166667,"San Francisco, CA"
Q4 of 2013,11.0,550.0,590.2727272727273,380.0,1004.0,"Baton Rouge, LA",-91.15055556,30.53166667,"San Jose, CA"
Q4 of 2013,13.0,632.0,597.8181818181819,10.0,948.0,"Burlington, VT",-73.15305556,44.47277778,"Oakland, CA"
Q4 of 2013,143.0,478.0,552.6478873239437,0.0,2331.0,"Burlington, VT",-73.15305556,44.47277778,"San Francisco, CA"
Q4 of 2013,10.0,640.5,696.9,339.0,1333.0,"Burlington, VT",-73.15305556,44.47277778,"San Jose, CA"
Q4 of 2013,83.0,439.0,471.94444444444446,7.0,1148.0,"Buffalo, NY",-78.73638889,42.94111111,"Oakland, CA"
Q4 of 2013,221.0,397.5,473.7641509433962,0.0,3171.0,"Buffalo, NY",-78.73638889,42.94111111,"San Francisco, CA"
Q4 of 2013,69.0,442.0,486.95238095238096,10.0,963.0,"Buffalo, NY",-78.73638889,42.94111111,"San Jose, CA"
Q4 of 2013,10069.0,234.0,242.18796992481202,2.0,662.0,"Burbank, CA",-118.35777778,34.2,"Oakland, CA"
Q4 of 2013,984.0,320.0,394.87389380530976,0.0,3208.0,"Burbank, CA",-118.35777778,34.2,"San Francisco, CA"
Q4 of 2013,5167.0,239.0,245.1147186147186,2.0,706.0,"Burbank, CA",-118.35777778,34.2,"San Jose, CA"
Q4 of 2013,182.0,483.0,515.0581395348837,5.0,1167.0,"Baltimore, MD",-76.67138889,39.17555556,"Oakland, CA"
Q4 of 2013,739.0,459.0,521.6239067055394,0.0,6368.0,"Baltimore, MD",-76.67138889,39.17555556,"San Francisco, CA"
Q4 of 2013,222.0,447.0,487.3551401869159,0.0,1370.0,"Baltimore, MD",-76.67138889,39.17555556,"San Jose, CA"
Q4 of 2013,47.0,443.5,472.8333333333333,10.0,991.0,"Bozeman, MT",-111.15944444,45.78027778,"Oakland, CA"
Q4 of 2013,115.0,548.0,582.4408602150538,0.0,3644.0,"Bozeman, MT",-111.15944444,45.78027778,"San Francisco, CA"
Q4 of 2013,37.0,371.0,390.37142857142857,0.0,793.0,"Bozeman, MT",-111.15944444,45.78027778,"San Jose, CA"
Q4 of 2013,1.0,646.0,646.0,646.0,646.0,"Columbia, SC",-81.11583333,33.93638889,"Oakland, CA"
Q4 of 2013,71.0,501.0,521.6825396825396,0.0,1231.0,"Columbia, SC",-81.11583333,33.93638889,"San Francisco, CA"
Q4 of 2013,11.0,534.0,544.6363636363636,378.0,759.0,"Columbia, SC",-81.11583333,33.93638889,"San Jose, CA"
Q4 of 2013,10.0,609.0,493.9,10.0,836.0,"Akron, OH",-81.44166667,40.91388889,"Oakland, CA"
Q4 of 2013,82.0,410.0,462.8805970149254,0.0,1242.0,"Akron, OH",-81.44166667,40.91388889,"San Francisco, CA"
Q4 of 2013,7.0,679.0,709.2857142857143,10.0,1091.0,"Akron, OH",-81.44166667,40.91388889,"San Jose, CA"
Q4 of 2013,1.0,555.0,555.0,555.0,555.0,"Cedar City, UT",-113.09611111,37.7025,"Oakland, CA"
Q4 of 2013,1.0,327.0,327.0,327.0,327.0,"Cedar City, UT",-113.09611111,37.7025,"San Francisco, CA"
Q4 of 2013,2.0,816.0,816.0,816.0,816.0,"Cedar City, UT",-113.09611111,37.7025,"San Jose, CA"
Q4 of 2013,1.0,10.0,10.0,10.0,10.0,"Cordova, AK",-145.47,60.49305556,"Oakland, CA"
Q4 of 2013,1.0,947.0,947.0,947.0,947.0,"Cordova, AK",-145.47,60.49305556,"San Francisco, CA"
Q4 of 2013,71.0,335.0,364.0232558139535,0.0,631.0,"Crescent City, CA",-124.23583333,41.78,"San Francisco, CA"
Q4 of 2013,1.0,1151.0,1151.0,1151.0,1151.0,"Chattanooga, TN",-85.20361111,35.03638889,"Oakland, CA"
Q4 of 2013,37.0,555.0,557.2162162162163,10.0,1929.0,"Chattanooga, TN",-85.20361111,35.03638889,"San Francisco, CA"
Q4 of 2013,7.0,769.5,701.6666666666666,10.0,1297.0,"Chattanooga, TN",-85.20361111,35.03638889,"San Jose, CA"
Q4 of 2013,72.0,628.0,656.2537313432836,0.0,1635.0,"Charlottesville, VA",-78.45305556,38.14138889,"San Francisco, CA"
Q4 of 2013,2.0,992.5,992.5,738.0,1247.0,"Charlottesville, VA",-78.45305556,38.14138889,"San Jose, CA"
Q4 of 2013,21.0,353.5,346.0,7.0,901.0,"Charleston, SC",-80.03888889,32.89916667,"Oakland, CA"
Q4 of 2013,296.0,506.5,575.6727941176471,0.0,2631.0,"Charleston, SC",-80.03888889,32.89916667,"San Francisco, CA"
Q4 of 2013,21.0,353.0,360.14285714285717,0.0,932.0,"Charleston, SC",-80.03888889,32.89916667,"San Jose, CA"
Q4 of 2013,52.0,196.0,225.70967741935485,79.0,880.0,"Chico, CA",-121.85666667,39.79583333,"San Francisco, CA"
Q4 of 2013,90.0,432.0,507.6219512195122,0.0,1965.0,"Cedar Rapids/Iowa City, IA",-91.70611111,41.88444444,"San Francisco, CA"
Q4 of 2013,17.0,508.0,519.4705882352941,0.0,978.0,"Cedar Rapids/Iowa City, IA",-91.70611111,41.88444444,"San Jose, CA"
Q4 of 2013,5.0,1029.0,926.8,626.0,1083.0,"Sault Ste. Marie, MI",-84.46611111,46.24222222,"San Francisco, CA"
Q4 of 2013,1.0,506.0,506.0,506.0,506.0,"Sault Ste. Marie, MI",-84.46611111,46.24222222,"San Jose, CA"
Q4 of 2013,1.0,699.0,699.0,699.0,699.0,"Clarksburg/Fairmont, WV",-80.22944444,39.29555556,"San Francisco, CA"
Q4 of 2013,54.0,264.5,306.6304347826087,0.0,1540.0,"Carlsbad, CA",-117.27972222,33.12861111,"San Francisco, CA"
Q4 of 2013,13.0,372.0,378.2307692307692,188.0,600.0,"Carlsbad, CA",-117.27972222,33.12861111,"San Jose, CA"
Q4 of 2013,23.0,611.5,600.3888888888889,10.0,1045.0,"Cleveland, OH",-81.84944444,41.41083333,"Oakland, CA"
Q4 of 2013,801.0,591.0,642.7529610829104,0.0,2561.0,"Cleveland, OH",-81.84944444,41.41083333,"San Francisco, CA"
Q4 of 2013,59.0,546.0,508.3333333333333,0.0,1194.0,"Cleveland, OH",-81.84944444,41.41083333,"San Jose, CA"
Q4 of 2013,1.0,715.0,715.0,715.0,715.0,"Cleveland, OH",-81.84944444,41.41083333,"Santa Rosa, CA"
Q4 of 2013,1.0,569.0,569.0,569.0,569.0,"College Station/Bryan, TX",-96.36444444,30.58944444,"Oakland, CA"
Q4 of 2013,11.0,598.0,573.5454545454545,0.0,903.0,"College Station/Bryan, TX",-96.36444444,30.58944444,"San Francisco, CA"
Q4 of 2013,7.0,414.0,626.6,318.0,1551.0,"College Station/Bryan, TX",-96.36444444,30.58944444,"San Jose, CA"
Q4 of 2013,72.0,554.5,558.3970588235294,10.0,1225.0,"Charlotte, NC",-80.93583333,35.21916667,"Oakland, CA"
Q4 of 2013,1097.0,540.0,622.3489361702127,0.0,3742.0,"Charlotte, NC",-80.93583333,35.21916667,"San Francisco, CA"
Q4 of 2013,137.0,427.5,474.3888888888889,0.0,1379.0,"Charlotte, NC",-80.93583333,35.21916667,"San Jose, CA"
Q4 of 2013,1.0,710.0,710.0,710.0,710.0,"Charlotte, NC",-80.93583333,35.21916667,"Santa Rosa, CA"
Q4 of 2013,101.0,547.0,536.438202247191,7.0,1091.0,"Columbus, OH",-82.87833333,39.99111111,"Oakland, CA"
Q4 of 2013,407.0,475.5,559.4365482233502,0.0,3181.0,"Columbus, OH",-82.87833333,39.99111111,"San Francisco, CA"
Q4 of 2013,109.0,482.0,485.51960784313724,0.0,1178.0,"Columbus, OH",-82.87833333,39.99111111,"San Jose, CA"
Q4 of 2013,24.0,465.0,559.7142857142857,10.0,2047.0,"Champaign/Urbana, IL",-88.27972222,40.03972222,"San Francisco, CA"
Q4 of 2013,5.0,453.0,451.2,357.0,527.0,"Champaign/Urbana, IL",-88.27972222,40.03972222,"San Jose, CA"
Q4 of 2013,5.0,806.0,628.4,0.0,925.0,"Hancock/Houghton, MI",-88.48638889,47.16777778,"San Francisco, CA"
Q4 of 2013,1.0,670.0,670.0,670.0,670.0,"Carlsbad, NM",-104.26277778,32.33722222,"San Jose, CA"
Q4 of 2013,3.0,601.0,661.0,501.0,881.0,"Moab, UT",-109.74611111,38.75944444,"San Francisco, CA"
Q4 of 2013,5.0,596.0,636.8,560.0,763.0,"Cody, WY",-109.0275,44.51583333,"Oakland, CA"
Q4 of 2013,1.0,303.0,303.0,303.0,303.0,"Cody, WY",-109.0275,44.51583333,"San Francisco, CA"
Q4 of 2013,3.0,309.0,462.6666666666667,303.0,776.0,"Cody, WY",-109.0275,44.51583333,"San Jose, CA"
Q4 of 2013,7.0,542.5,504.6666666666667,10.0,782.0,"Colorado Springs, CO",-104.70916667,38.80888889,"Oakland, CA"
Q4 of 2013,83.0,530.0,555.8070175438596,0.0,1665.0,"Colorado Springs, CO",-104.70916667,38.80888889,"San Francisco, CA"
Q4 of 2013,30.0,478.0,466.0,0.0,1061.0,"Colorado Springs, CO",-104.70916667,38.80888889,"San Jose, CA"
Q4 of 2013,4.0,903.5,919.0,682.0,1187.0,"Columbia, MO",-92.21916667,38.81361111,"San Francisco, CA"
Q4 of 2013,2.0,528.0,528.0,476.0,580.0,"Columbia, MO",-92.21916667,38.81361111,"San Jose, CA"
Q4 of 2013,3.0,474.0,511.3333333333333,474.0,586.0,"Casper, WY",-106.4625,42.90861111,"Oakland, CA"
